txn_id,customer_id,txn_type,amount,txn_time,status
TXN0003578,CUST00303,online fraud,166068.37,2025-09-16 14:53:02,failed
TXN0003579,CUST00303,online purchase,35442.72,2025-06-21 00:02:02,success
TXN0003580,CUST00303,withdrawal,35639.05,2025-01-19 21:44:02,success
TXN0003581,CUST00303,ATM withdrawal,45631.61,2025-03-10 07:58:02,success
TXN0003582,CUST00303,online fraud,84102.85,2024-11-10 16:09:02,success
TXN0003583,CUST00303,deposit,14651.19,2025-08-12 19:12:02,success
TXN0003584,CUST00303,online fraud,95914.25,2025-06-12 02:46:02,failed
TXN0003585,CUST00303,withdrawal,46375.69,2024-12-16 07:37:02,success
TXN0003586,CUST00303,transfer,22672.75,2025-05-13 14:45:02,success
TXN0003587,CUST00062,transfer,15140.04,2025-05-11 02:26:02,success
TXN0003588,CUST00062,transfer,21527.89,2025-02-05 14:16:02,success
TXN0003589,CUST00062,transfer,21922.55,2025-01-18 18:26:02,success
TXN0003590,CUST00062,online purchase,17170.42,2025-03-08 12:07:02,success
TXN0003591,CUST00062,ATM withdrawal,5760.76,2025-06-05 19:55:02,success
TXN0003592,CUST00062,ATM withdrawal,43595.96,2025-10-13 03:48:02,success
TXN0003593,CUST00062,withdrawal,30568.4,2025-01-19 02:33:02,success
TXN0003594,CUST00062,online fraud,157729.02,2025-01-17 10:25:02,failed
TXN0003595,CUST00062,online fraud,138460.08,2024-12-27 06:35:02,failed
TXN0003596,CUST00062,deposit,31111.65,2025-05-09 05:32:02,success
TXN0003597,CUST00062,online purchase,42721.81,2024-11-16 10:09:02,success
TXN0003598,CUST00062,transfer,14796.33,2024-12-03 23:18:02,success
TXN0003599,CUST00062,ATM withdrawal,24137.63,2025-04-13 10:30:02,success
TXN0003600,CUST00062,withdrawal,22283.11,2025-04-02 02:38:02,success
TXN0003601,CUST00062,online fraud,97469.48,2024-12-18 02:29:02,failed
TXN0003602,CUST00062,ATM withdrawal,35138.14,2024-12-01 02:56:02,success
TXN0003603,CUST00062,withdrawal,44670.04,2025-01-17 03:52:02,success
TXN0003604,CUST00062,transfer,7212.91,2025-06-29 01:34:02,success
TXN0003605,CUST00062,transfer,5264.89,2025-09-16 14:50:02,success
TXN0003606,CUST00062,ATM withdrawal,26349.67,2025-02-27 00:20:02,success
TXN0003607,CUST00062,ATM withdrawal,12908.36,2025-08-07 09:58:02,success
TXN0003608,CUST00062,deposit,19353.3,2025-05-09 17:13:02,success
TXN0003609,CUST00062,online fraud,69304.63,2025-03-18 00:02:02,failed
TXN0003610,CUST00062,ATM withdrawal,6007.68,2025-03-27 07:34:02,success
TXN0003611,CUST00062,online fraud,138561.02,2025-04-04 18:21:02,failed
TXN0003612,CUST00062,deposit,24197.27,2024-12-23 09:01:02,success
TXN0003613,CUST00062,online purchase,48121.48,2025-10-23 03:54:02,success
TXN0003614,CUST00062,online purchase,48146.42,2025-03-17 07:50:02,success
TXN0003615,CUST00062,online purchase,13812.93,2025-07-19 08:09:02,success
TXN0003616,CUST00062,transfer,12150.76,2025-08-22 02:25:02,success
TXN0003617,CUST00399,deposit,21777.27,2025-07-12 10:35:02,success
TXN0003618,CUST00399,online purchase,39165.34,2024-12-13 22:34:02,success
TXN0003619,CUST00399,deposit,34059.88,2025-09-04 14:39:02,success
TXN0003620,CUST00399,withdrawal,15612.4,2024-12-24 16:51:02,success
TXN0003621,CUST00399,transfer,1604.51,2025-08-20 08:05:02,success
TXN0003622,CUST00399,online purchase,18287.09,2025-05-23 02:54:02,success
TXN0003623,CUST00399,transfer,11547.05,2025-03-30 04:15:02,success
TXN0003624,CUST00399,online fraud,185384.34,2025-01-15 00:57:02,failed
TXN0003625,CUST00399,online fraud,98103.13,2025-03-13 19:25:02,failed
TXN0003626,CUST00399,withdrawal,31436.2,2025-01-09 06:09:02,success
TXN0003627,CUST00399,online purchase,7677.15,2025-01-18 17:04:02,success
TXN0003628,CUST00399,online fraud,169716.72,2025-08-25 13:11:02,failed
TXN0003629,CUST00399,online fraud,99749.28,2024-11-29 18:51:02,failed
TXN0003630,CUST00399,ATM withdrawal,20210.93,2025-06-20 19:19:02,success
TXN0003631,CUST00399,online purchase,6401.84,2025-07-16 18:10:02,success
TXN0003632,CUST00399,deposit,12833.54,2025-07-17 15:25:02,success
TXN0003633,CUST00399,transfer,18443.89,2025-01-21 04:04:02,success
TXN0003634,CUST00399,transfer,16691.21,2025-03-21 07:03:02,success
TXN0003635,CUST00399,deposit,27764.54,2025-04-15 00:49:02,success
TXN0003636,CUST00399,ATM withdrawal,8144.56,2024-12-01 12:41:02,failed
TXN0003637,CUST00399,online fraud,76008.59,2025-05-27 12:57:02,success
TXN0003638,CUST00399,ATM withdrawal,12588.27,2025-10-24 22:58:02,success
TXN0003639,CUST00399,deposit,1278.83,2025-01-30 19:06:02,success
TXN0003640,CUST00399,deposit,48112.69,2025-09-04 12:53:02,success
TXN0003641,CUST00399,online fraud,159934.48,2024-11-20 03:36:02,failed
TXN0003642,CUST00399,online purchase,4035.77,2025-10-08 08:08:02,success
TXN0003643,CUST00399,online purchase,34557.13,2025-07-25 20:00:02,success
TXN0003644,CUST00099,online purchase,21220.94,2025-08-29 23:20:02,success
TXN0003645,CUST00099,deposit,35131.99,2024-12-08 08:22:02,success
TXN0003646,CUST00099,withdrawal,37033.13,2025-08-20 22:28:02,success
TXN0003647,CUST00099,deposit,927.1,2025-03-02 09:13:02,success
TXN0003648,CUST00099,online fraud,61205.82,2025-06-03 16:07:02,failed
TXN0003649,CUST00099,withdrawal,1799.06,2025-10-20 21:50:02,success
TXN0003650,CUST00099,withdrawal,16488.6,2025-06-10 20:31:02,success
TXN0003651,CUST00099,withdrawal,39665.67,2025-10-01 13:00:02,success
TXN0003652,CUST00099,withdrawal,42097.25,2025-09-15 15:13:02,success
TXN0003653,CUST00099,transfer,8660.93,2024-11-14 20:13:02,success
TXN0003654,CUST00099,deposit,41124.66,2025-02-14 15:22:02,success
TXN0003655,CUST00099,ATM withdrawal,17463.44,2025-02-05 19:44:02,success
TXN0003656,CUST00099,online fraud,54956.79,2025-01-03 11:54:02,failed
TXN0003657,CUST00099,online fraud,109658.33,2025-10-12 01:55:02,success
TXN0003658,CUST00086,ATM withdrawal,37138.88,2025-04-10 06:50:02,success
TXN0003659,CUST00086,transfer,14006.11,2025-01-04 16:56:02,success
TXN0003660,CUST00086,deposit,21277.76,2025-03-23 10:25:02,success
TXN0003661,CUST00086,online fraud,143180.06,2025-01-23 12:24:02,failed
TXN0003662,CUST00086,ATM withdrawal,2735.76,2025-03-24 07:43:02,success
TXN0003663,CUST00086,online fraud,150577.29,2025-10-07 01:10:02,failed
TXN0003664,CUST00086,withdrawal,28010.43,2024-12-28 20:34:02,success
TXN0003665,CUST00086,deposit,6248.89,2025-06-25 23:26:02,success
TXN0003666,CUST00086,deposit,22301.05,2025-02-19 08:05:02,success
TXN0003667,CUST00086,ATM withdrawal,25109.44,2025-05-22 01:03:02,success
TXN0003668,CUST00086,deposit,9923.78,2025-07-24 22:09:02,success
TXN0003669,CUST00086,transfer,15405.36,2025-01-30 16:18:02,success
TXN0003670,CUST00086,online fraud,163630.27,2025-01-02 04:13:02,failed
TXN0003671,CUST00086,transfer,19747.2,2025-02-04 11:45:02,success
TXN0003672,CUST00086,online fraud,59616.87,2025-04-20 09:08:02,failed
TXN0003673,CUST00086,deposit,25506.76,2025-09-07 09:38:02,success
TXN0003674,CUST00086,deposit,38981.25,2025-05-19 03:46:02,failed
TXN0003675,CUST00086,withdrawal,25525.35,2025-08-06 04:35:02,success
TXN0003676,CUST00086,ATM withdrawal,44030.7,2025-07-08 13:48:02,success
TXN0003677,CUST00086,online purchase,32969.81,2024-12-02 12:19:02,success
TXN0003678,CUST00086,transfer,47438.93,2025-09-23 19:07:02,success
TXN0003679,CUST00086,online purchase,3096.4,2025-02-05 14:53:02,success
TXN0003680,CUST00086,withdrawal,42787.97,2025-06-26 05:02:02,success
TXN0003681,CUST00370,online purchase,40250.96,2025-02-08 08:00:02,success
TXN0003682,CUST00370,deposit,34386.23,2025-06-21 20:08:02,success
TXN0003683,CUST00370,online purchase,43053.24,2025-03-27 09:14:02,success
TXN0003684,CUST00370,ATM withdrawal,48516.15,2025-04-04 21:53:02,success
TXN0003685,CUST00370,transfer,14978.04,2025-06-24 12:24:02,success
TXN0003686,CUST00370,deposit,7229.45,2024-12-29 08:20:02,success
TXN0003687,CUST00018,ATM withdrawal,14620.46,2025-08-24 08:14:02,success
TXN0003688,CUST00018,online fraud,72642.41,2025-07-05 08:24:02,failed
TXN0003689,CUST00018,deposit,18053.29,2025-09-11 14:08:02,success
TXN0003690,CUST00018,deposit,28065.53,2025-09-20 22:41:02,success
TXN0003691,CUST00018,transfer,17369.29,2025-07-06 10:09:02,success
TXN0003692,CUST00018,online fraud,69380.1,2025-01-10 18:20:02,failed
TXN0003693,CUST00018,withdrawal,23920.68,2025-06-21 05:47:02,failed
TXN0003694,CUST00018,transfer,17992.29,2025-10-26 05:35:02,success
TXN0003695,CUST00018,deposit,42852.77,2025-07-04 02:18:02,success
TXN0003696,CUST00018,online fraud,137813.16,2025-01-21 15:49:02,failed
TXN0003697,CUST00018,online fraud,177892.27,2025-04-29 16:38:02,failed
TXN0003698,CUST00018,deposit,33678.3,2025-10-04 05:10:02,success
TXN0003699,CUST00018,ATM withdrawal,49984.01,2025-02-18 00:38:02,success
TXN0003700,CUST00018,online purchase,8973.88,2025-07-05 23:42:02,success
TXN0003701,CUST00018,online purchase,8859.3,2025-07-27 13:55:02,success
TXN0003702,CUST00018,online fraud,158490.26,2025-08-13 18:18:02,success
TXN0003703,CUST00324,online purchase,31062.24,2024-12-26 17:40:02,success
TXN0003704,CUST00324,ATM withdrawal,13343.92,2025-01-24 22:14:02,success
TXN0003705,CUST00324,ATM withdrawal,17046.03,2025-09-30 17:59:02,success
TXN0003706,CUST00324,ATM withdrawal,22412.33,2025-10-19 02:45:02,success
TXN0003707,CUST00324,deposit,20088.93,2024-11-17 20:50:02,success
TXN0003708,CUST00324,deposit,26627.28,2025-07-08 04:25:02,success
TXN0003709,CUST00324,online purchase,14596.93,2025-04-03 08:27:02,success
TXN0003710,CUST00324,withdrawal,11507.77,2025-05-20 11:29:02,success
TXN0003711,CUST00144,online purchase,32053.97,2025-05-25 21:17:02,success
TXN0003712,CUST00144,ATM withdrawal,33025.64,2025-08-20 17:08:02,success
TXN0003713,CUST00144,online fraud,174458.06,2025-03-31 16:39:02,failed
TXN0003714,CUST00144,online fraud,194798.81,2025-10-01 08:46:02,failed
TXN0003715,CUST00144,transfer,34953.12,2024-11-30 15:02:02,success
TXN0003716,CUST00144,ATM withdrawal,40506.55,2025-10-06 13:13:02,success
TXN0003717,CUST00144,online purchase,27972.8,2025-10-08 18:17:02,success
TXN0003718,CUST00144,transfer,42113.86,2025-04-07 19:08:02,success
TXN0003719,CUST00144,withdrawal,25890.61,2025-06-29 05:36:02,success
TXN0003720,CUST00144,ATM withdrawal,15062.86,2024-11-20 18:54:02,success
TXN0003721,CUST00144,deposit,40262.7,2024-12-26 01:31:02,success
TXN0003722,CUST00349,deposit,6504.36,2025-05-06 15:17:02,success
TXN0003723,CUST00349,online purchase,17531.74,2025-11-02 23:22:02,success
TXN0003724,CUST00349,online purchase,3773.71,2025-07-17 04:42:02,success
TXN0003725,CUST00349,online purchase,30377.46,2025-09-10 13:44:02,success
TXN0003726,CUST00349,online purchase,3097.84,2025-01-04 03:23:02,success
TXN0003727,CUST00349,transfer,9034.53,2024-11-15 07:58:02,success
TXN0003728,CUST00349,ATM withdrawal,39224.77,2025-07-29 13:58:02,success
TXN0003729,CUST00349,withdrawal,17836.22,2025-07-11 14:35:02,success
TXN0003730,CUST00349,transfer,34993.62,2024-11-23 13:02:02,failed
TXN0003731,CUST00349,transfer,5310.91,2025-03-18 05:31:02,success
TXN0003732,CUST00349,deposit,9628.82,2024-11-21 10:57:02,success
TXN0003733,CUST00371,deposit,2959.77,2025-05-24 02:51:02,success
TXN0003734,CUST00371,deposit,3924.66,2025-02-03 10:04:02,success
TXN0003735,CUST00371,online fraud,123893.01,2025-10-16 06:23:02,failed
TXN0003736,CUST00371,transfer,3680.2,2024-12-30 04:38:02,success
TXN0003737,CUST00371,online fraud,52239.32,2025-09-04 16:02:02,failed
TXN0003738,CUST00371,ATM withdrawal,1508.35,2025-06-21 16:58:02,success
TXN0003739,CUST00371,deposit,3787.29,2025-03-24 09:15:02,success
TXN0003740,CUST00371,withdrawal,23807.78,2025-03-28 17:11:02,success
TXN0003741,CUST00371,ATM withdrawal,5028.9,2025-01-07 03:44:02,success
TXN0003742,CUST00371,deposit,30825.05,2025-10-07 15:06:02,success
TXN0003743,CUST00371,online fraud,166937.28,2025-11-04 02:47:02,failed
TXN0003744,CUST00371,withdrawal,29876.82,2025-10-27 23:44:02,success
TXN0003745,CUST00371,ATM withdrawal,24785.47,2025-06-11 21:06:02,success
TXN0003746,CUST00371,withdrawal,13192.8,2025-01-03 03:47:02,success
TXN0003747,CUST00371,deposit,26987.77,2025-07-01 23:11:02,success
TXN0003748,CUST00371,deposit,3948.28,2025-07-25 03:07:02,success
TXN0003749,CUST00371,online purchase,33089.76,2025-01-31 13:04:02,success
TXN0003750,CUST00371,withdrawal,43032.77,2025-07-02 16:29:02,success
TXN0003751,CUST00014,online fraud,192375.42,2025-08-08 04:24:02,failed
TXN0003752,CUST00014,deposit,18908.65,2025-04-02 23:54:02,success
TXN0003753,CUST00014,transfer,15006.03,2024-11-24 00:42:02,success
TXN0003754,CUST00014,ATM withdrawal,20915.4,2025-01-15 19:21:02,success
TXN0003755,CUST00014,withdrawal,38622.85,2025-06-04 08:04:02,failed
TXN0003756,CUST00014,deposit,42416.23,2025-10-08 23:56:02,success
TXN0003757,CUST00014,transfer,1965.31,2025-08-22 17:37:02,success
TXN0003758,CUST00014,online fraud,99957.01,2025-06-11 11:12:02,failed
TXN0003759,CUST00014,ATM withdrawal,38797.09,2025-07-28 20:49:02,success
TXN0003760,CUST00014,online purchase,30053.11,2025-01-22 06:29:02,success
TXN0003761,CUST00014,transfer,21874.78,2025-06-21 07:48:02,success
TXN0003762,CUST00014,ATM withdrawal,23375.01,2024-12-21 14:25:02,success
TXN0003763,CUST00014,online purchase,37067.71,2025-03-01 22:06:02,success
TXN0003764,CUST00014,transfer,22846.52,2025-06-09 02:05:02,success
TXN0003765,CUST00014,deposit,43026.86,2025-09-27 22:26:02,success
TXN0003766,CUST00014,deposit,4469.21,2025-05-13 01:12:02,success
TXN0003767,CUST00014,withdrawal,40959.68,2025-07-04 17:42:02,success
TXN0003768,CUST00014,withdrawal,38563.3,2025-07-24 00:06:02,success
TXN0003769,CUST00014,withdrawal,40640.88,2025-03-30 13:14:02,success
TXN0003770,CUST00014,transfer,36417.85,2025-01-30 11:23:02,success
TXN0003771,CUST00014,ATM withdrawal,4893.71,2025-09-10 06:14:02,success
TXN0003772,CUST00014,online purchase,35544.65,2025-02-18 01:47:02,success
TXN0003773,CUST00014,deposit,15552.9,2025-01-28 02:10:02,success
TXN0003774,CUST00014,deposit,36742.17,2024-11-19 11:48:02,success
TXN0003775,CUST00216,online purchase,28724.81,2025-01-29 04:57:02,success
TXN0003776,CUST00216,ATM withdrawal,23143.5,2025-06-25 04:21:02,success
TXN0003777,CUST00216,withdrawal,34484.83,2025-09-21 02:59:02,success
TXN0003778,CUST00216,deposit,18108.13,2025-03-08 02:12:02,success
TXN0003779,CUST00216,online fraud,197148.7,2025-06-16 18:50:02,success
TXN0003780,CUST00216,online fraud,95931.02,2025-03-29 13:15:02,failed
TXN0003781,CUST00216,online fraud,174028.17,2025-04-07 17:52:02,failed
TXN0003782,CUST00216,online fraud,180739.67,2025-04-01 17:16:02,failed
TXN0003783,CUST00216,transfer,41892.56,2025-10-25 14:06:02,success
TXN0003784,CUST00216,transfer,1411.04,2025-08-13 08:31:02,success
TXN0003785,CUST00345,deposit,11531.07,2025-03-19 07:25:02,success
TXN0003786,CUST00345,online fraud,138080.49,2025-10-27 13:31:02,success
TXN0003787,CUST00345,online fraud,117024.08,2024-11-20 04:00:02,success
TXN0003788,CUST00345,online fraud,84450.68,2025-03-10 17:01:02,success
TXN0003789,CUST00345,deposit,37305.35,2025-06-05 17:40:02,success
TXN0003790,CUST00345,online fraud,127686.34,2025-11-09 19:42:02,failed
TXN0003791,CUST00345,ATM withdrawal,46389.14,2025-09-22 22:43:02,success
TXN0003792,CUST00345,ATM withdrawal,48547.5,2025-08-06 01:32:02,success
TXN0003793,CUST00345,ATM withdrawal,19126.65,2025-04-07 10:57:02,success
TXN0003794,CUST00345,deposit,26829.74,2025-08-03 10:06:02,success
TXN0003795,CUST00345,deposit,685.47,2025-05-15 08:35:02,success
TXN0003796,CUST00345,deposit,9151.79,2024-12-28 22:15:02,success
TXN0003797,CUST00345,online fraud,195102.36,2025-03-29 10:32:02,success
TXN0003798,CUST00345,transfer,24478.59,2025-09-04 08:13:02,success
TXN0003799,CUST00345,ATM withdrawal,36050.89,2025-04-27 08:30:02,success
TXN0003800,CUST00345,withdrawal,25815.54,2025-04-11 04:27:02,success
TXN0003801,CUST00345,online fraud,75200.4,2025-06-05 19:01:02,failed
TXN0003802,CUST00345,withdrawal,15922.85,2024-12-07 16:35:02,success
TXN0003803,CUST00224,ATM withdrawal,36279.14,2024-11-12 13:40:02,success
TXN0003804,CUST00224,withdrawal,13609.53,2025-09-11 12:09:02,success
TXN0003805,CUST00224,ATM withdrawal,38581.24,2025-08-10 14:50:02,success
TXN0003806,CUST00224,withdrawal,4070.44,2025-05-02 22:29:02,success
TXN0003807,CUST00224,ATM withdrawal,205.74,2025-02-05 05:13:02,success
TXN0003808,CUST00224,online purchase,19305.49,2025-04-29 18:10:02,success
TXN0003809,CUST00224,withdrawal,31992.03,2025-01-25 10:03:02,success
TXN0003810,CUST00224,ATM withdrawal,10620.68,2024-12-28 11:22:02,success
TXN0003811,CUST00224,ATM withdrawal,4748.25,2025-09-16 21:38:02,success
TXN0003812,CUST00224,online purchase,13557.35,2025-04-08 11:17:02,success
TXN0003813,CUST00224,deposit,2442.94,2025-02-06 09:46:02,success
TXN0003814,CUST00224,deposit,45065.98,2025-04-08 08:22:02,success
TXN0003815,CUST00224,deposit,40394.56,2025-05-29 10:47:02,success
TXN0003816,CUST00224,transfer,36926.04,2025-07-14 21:26:02,success
TXN0003817,CUST00224,deposit,19977.11,2025-05-02 19:27:02,success
TXN0003818,CUST00224,online purchase,8382.3,2025-03-26 11:39:02,success
TXN0003819,CUST00224,withdrawal,41050.99,2025-03-11 16:06:02,success
TXN0003820,CUST00224,withdrawal,42524.04,2025-10-02 16:30:02,success
TXN0003821,CUST00224,transfer,19879.2,2024-12-01 23:42:02,success
TXN0003822,CUST00224,online fraud,78533.22,2025-07-13 15:01:02,failed
TXN0003823,CUST00224,deposit,14398.26,2025-02-14 16:03:02,success
TXN0003824,CUST00224,transfer,40289.78,2025-09-20 02:22:02,failed
TXN0003825,CUST00224,withdrawal,11927.0,2025-09-18 19:05:02,success
TXN0003826,CUST00224,deposit,33657.33,2025-06-06 13:33:02,success
TXN0003827,CUST00224,ATM withdrawal,16489.19,2025-10-22 11:36:02,success
TXN0003828,CUST00224,deposit,9680.14,2025-01-05 09:27:02,success
TXN0003829,CUST00224,online purchase,17134.74,2025-06-02 23:27:02,success
TXN0003830,CUST00224,ATM withdrawal,3097.21,2025-07-26 20:42:02,success
TXN0003831,CUST00224,ATM withdrawal,5902.62,2025-05-11 03:00:02,success
TXN0003832,CUST00108,ATM withdrawal,49692.14,2025-11-10 12:09:02,success
TXN0003833,CUST00108,deposit,31603.18,2025-05-17 07:44:02,success
TXN0003834,CUST00108,online purchase,22857.83,2024-12-29 08:36:02,success
TXN0003835,CUST00108,withdrawal,42240.82,2025-04-19 07:47:02,success
TXN0003836,CUST00108,transfer,14816.33,2024-12-24 22:02:02,success
TXN0003837,CUST00108,transfer,26782.56,2025-03-11 09:27:02,success
TXN0003838,CUST00108,transfer,37786.76,2025-01-27 16:35:02,success
TXN0003839,CUST00108,online fraud,89662.22,2025-06-14 03:19:02,success
TXN0003840,CUST00108,deposit,14187.33,2025-03-21 18:19:02,success
TXN0003841,CUST00108,online purchase,13884.36,2025-03-31 19:24:02,success
TXN0003842,CUST00108,ATM withdrawal,9290.11,2025-02-26 11:44:02,success
TXN0003843,CUST00108,deposit,40673.79,2024-11-26 00:58:02,success
TXN0003844,CUST00108,withdrawal,12419.16,2025-02-11 03:54:02,failed
TXN0003845,CUST00108,withdrawal,38959.18,2025-01-24 04:18:02,success
TXN0003846,CUST00108,deposit,16724.01,2025-04-29 11:11:02,success
TXN0003847,CUST00108,deposit,2487.14,2025-03-03 02:32:02,success
TXN0003848,CUST00108,ATM withdrawal,36524.63,2025-07-15 11:17:02,success
TXN0003849,CUST00108,online purchase,10385.04,2025-07-18 13:54:02,success
TXN0003850,CUST00108,online fraud,56406.7,2024-12-29 23:55:02,failed
TXN0003851,CUST00108,online purchase,2312.42,2025-03-11 01:19:02,failed
TXN0003852,CUST00108,online purchase,33100.46,2025-02-07 12:26:02,success
TXN0003853,CUST00108,withdrawal,14792.93,2025-04-01 08:35:02,success
TXN0003854,CUST00108,online fraud,74536.63,2025-09-24 16:37:02,failed
TXN0003855,CUST00108,deposit,26664.26,2025-07-29 04:44:02,success
TXN0003856,CUST00108,online purchase,38383.64,2025-05-29 10:19:02,success
TXN0003857,CUST00108,online purchase,29384.04,2024-12-20 02:50:02,success
TXN0003858,CUST00108,transfer,29970.71,2025-01-13 18:29:02,success
TXN0003859,CUST00108,withdrawal,24334.56,2025-05-10 02:23:02,success
TXN0003860,CUST00108,online fraud,180027.3,2025-10-29 03:11:02,failed
TXN0003861,CUST00108,ATM withdrawal,17864.63,2025-07-07 15:30:02,success
TXN0003862,CUST00470,online purchase,7837.64,2024-11-12 01:34:02,success
TXN0003863,CUST00470,ATM withdrawal,25684.24,2025-06-30 16:14:02,success
TXN0003864,CUST00470,online fraud,91402.54,2025-06-30 12:34:02,failed
TXN0003865,CUST00470,online purchase,18715.06,2025-01-24 03:51:02,success
TXN0003866,CUST00470,online purchase,5217.66,2025-08-10 10:54:02,success
TXN0003867,CUST00470,ATM withdrawal,31510.2,2025-06-29 07:27:02,success
TXN0003868,CUST00470,deposit,30534.8,2025-02-15 01:01:02,success
TXN0003869,CUST00470,deposit,44135.86,2025-05-18 00:26:02,success
TXN0003870,CUST00470,online purchase,33522.17,2025-08-02 07:36:02,success
TXN0003871,CUST00470,transfer,28209.52,2025-01-14 17:29:02,success
TXN0003872,CUST00470,online fraud,142748.02,2025-07-04 04:35:02,failed
TXN0003873,CUST00470,online purchase,511.08,2025-04-05 17:41:02,success
TXN0003874,CUST00470,online purchase,32412.74,2025-10-23 21:45:02,success
TXN0003875,CUST00470,online purchase,8729.05,2025-02-06 12:21:02,success
TXN0003876,CUST00470,deposit,1867.05,2025-05-01 05:56:02,success
TXN0003877,CUST00470,ATM withdrawal,14852.29,2025-07-27 06:21:02,success
TXN0003878,CUST00470,online purchase,3586.99,2024-12-12 20:03:02,success
TXN0003879,CUST00359,withdrawal,13057.78,2025-01-15 15:17:02,success
TXN0003880,CUST00359,deposit,4297.56,2025-06-24 16:44:02,success
TXN0003881,CUST00359,online purchase,24700.34,2025-09-06 16:21:02,success
TXN0003882,CUST00359,online fraud,167174.63,2025-03-26 20:44:02,failed
TXN0003883,CUST00359,online fraud,147946.28,2025-01-02 08:15:02,failed
TXN0003884,CUST00359,withdrawal,49537.25,2025-04-08 23:28:02,success
TXN0003885,CUST00359,online purchase,27976.72,2024-11-24 05:17:02,failed
TXN0003886,CUST00359,transfer,11557.01,2025-06-28 15:53:02,success
TXN0003887,CUST00359,deposit,13989.21,2025-02-06 15:07:02,success
TXN0003888,CUST00359,online purchase,31700.26,2025-09-24 06:20:02,success
TXN0003889,CUST00359,online purchase,24805.15,2025-08-09 00:53:02,success
TXN0003890,CUST00359,ATM withdrawal,46191.96,2025-06-29 22:10:02,success
TXN0003891,CUST00359,deposit,31567.3,2025-09-04 17:05:02,success
TXN0003892,CUST00001,transfer,47530.92,2025-01-02 19:21:02,success
TXN0003893,CUST00001,ATM withdrawal,36012.08,2024-12-22 12:20:02,success
TXN0003894,CUST00001,transfer,38660.07,2025-07-12 00:01:02,success
TXN0003895,CUST00001,transfer,34195.87,2025-01-21 04:09:02,success
TXN0003896,CUST00001,online purchase,32178.07,2025-11-01 12:40:02,success
TXN0003897,CUST00001,withdrawal,49484.38,2025-07-01 21:08:02,success
TXN0003898,CUST00001,transfer,8190.46,2025-07-30 00:49:02,success
TXN0003899,CUST00001,withdrawal,9556.67,2025-04-12 23:07:02,success
TXN0003900,CUST00001,online purchase,13355.58,2025-03-04 04:34:02,success
TXN0003901,CUST00001,withdrawal,14357.64,2025-01-30 23:02:02,success
TXN0003902,CUST00001,ATM withdrawal,632.84,2025-04-06 19:02:02,success
TXN0003903,CUST00001,online fraud,67291.33,2025-04-24 05:28:02,success
TXN0003904,CUST00001,online fraud,80333.35,2025-07-22 17:49:02,success
TXN0003905,CUST00001,online purchase,3122.32,2025-07-21 20:39:02,success
TXN0003906,CUST00001,withdrawal,6886.77,2025-10-15 13:32:02,failed
TXN0003907,CUST00001,transfer,10788.68,2025-03-31 00:24:02,success
TXN0003908,CUST00001,ATM withdrawal,12311.04,2025-07-02 12:20:02,success
TXN0003909,CUST00001,online fraud,130301.09,2025-05-23 00:42:02,failed
TXN0003910,CUST00001,ATM withdrawal,33459.74,2025-02-22 04:19:02,success
TXN0003911,CUST00001,ATM withdrawal,31636.25,2025-03-22 15:30:02,success
TXN0003912,CUST00001,online fraud,74158.86,2025-10-12 06:27:02,failed
TXN0003913,CUST00001,transfer,36084.0,2025-06-11 06:48:02,success
TXN0003914,CUST00001,transfer,48646.48,2025-10-25 11:18:02,success
TXN0003915,CUST00001,transfer,32085.32,2025-06-26 07:13:02,success
TXN0003916,CUST00001,online fraud,175679.53,2025-05-14 21:38:02,success
TXN0003917,CUST00001,deposit,18376.72,2025-03-19 04:22:02,success
TXN0003918,CUST00001,ATM withdrawal,38698.04,2025-01-26 04:03:02,success
TXN0003919,CUST00056,online fraud,131751.63,2025-07-22 15:46:02,failed
TXN0003920,CUST00056,online fraud,113083.02,2025-09-12 15:44:02,failed
TXN0003921,CUST00056,withdrawal,21436.01,2025-01-30 11:10:02,success
TXN0003922,CUST00056,online fraud,189903.88,2025-07-02 07:39:02,failed
TXN0003923,CUST00056,withdrawal,45091.33,2025-05-10 22:03:02,success
TXN0003924,CUST00056,ATM withdrawal,11660.34,2025-06-22 01:52:02,success
TXN0003925,CUST00056,deposit,26532.92,2025-07-26 06:06:02,success
TXN0003926,CUST00477,deposit,31579.48,2025-05-03 07:26:02,success
TXN0003927,CUST00477,online purchase,34984.69,2025-02-02 16:44:02,success
TXN0003928,CUST00477,online fraud,189246.55,2025-10-11 01:02:02,failed
TXN0003929,CUST00477,deposit,11211.74,2024-12-20 22:12:02,success
TXN0003930,CUST00477,ATM withdrawal,23462.3,2025-06-21 14:58:02,success
TXN0003931,CUST00477,withdrawal,38672.84,2025-05-14 01:05:02,success
TXN0003932,CUST00477,ATM withdrawal,47639.47,2025-08-27 23:13:02,success
TXN0003933,CUST00477,transfer,15026.09,2025-01-01 01:20:02,success
TXN0003934,CUST00477,ATM withdrawal,5211.88,2025-10-26 00:29:02,success
TXN0003935,CUST00477,online purchase,42933.23,2025-01-01 10:08:02,success
TXN0003936,CUST00477,withdrawal,22004.63,2025-07-31 08:23:02,success
TXN0003937,CUST00477,transfer,48544.52,2025-04-10 00:25:02,success
TXN0003938,CUST00477,transfer,7273.34,2025-03-10 01:30:02,success
